"__glayCluster","degree","hub_status","mean_log_expression","name","selected","shared name","variance_log_expression","weighted_degree"
"16","25","non_hub","1.862349241097133","Smp_302040.3","false","Smp_302040.3","1.5938026296797823","24.681476495853833"
"16","19","non_hub","1.7910753317288926","Smp_332910.2","false","Smp_332910.2","1.6271881160849748","18.76622438305536"
"16","19","non_hub","1.8962076687015046","Smp_332780.1","false","Smp_332780.1","1.800709887299889","18.778160753639874"
"16","31","hub","3.0080767274101636","Smp_152630.1","false","Smp_152630.1","4.065358675268367","30.63858776020884"
"16","33","hub","3.241844614252172","Smp_322700.1","false","Smp_322700.1","4.794368740171649","32.5797802005595"
"16","25","non_hub","3.6911756677947043","Smp_331370.1","false","Smp_331370.1","6.831371133817124","24.528945746704334"
"19","3","non_hub","2.6703542991563745","Smp_121990.2","false","Smp_121990.2","0.9537781861731506","2.983088106088595"
"19","3","non_hub","2.2661972192212034","Smp_313630.1","false","Smp_313630.1","1.0021448376291389","2.978530442937749"
"19","3","non_hub","2.364167753653915","Smp_317170.1","false","Smp_317170.1","3.1009599861895416","2.9635057730802363"
"19","3","non_hub","3.7234362104953993","Smp_181730.1","false","Smp_181730.1","6.841724968523863","2.9839300390956236"
